Start_Node,End_Node,Pipe_Length (m),Pipe_Diameter (cm),geometry
44,0,436.1839554193041,28.739369646063675,"LINESTRING (68.31889804147431 79.66186345866328, 70.38284608501391 85.798866437915)"
17,18,279.3849055212808,39.99236631305256,"LINESTRING (77.75895911329249 78.3322917673182, 70.58059608884676 76.46013793278864)"
46,1,253.6724500891293,17.30743465520822,"LINESTRING (39.439403666407976 52.60775044851048, 42.10421916462719 57.32584271243053)"
23,43,148.11047680657663,21.636907065846785,"LINESTRING (70.88768572801301 53.683306689881256, 78.41656724551889 56.54181796216632)"
25,25,208.6482441261998,18.48581414183156,"LINESTRING (62.23676810831057 77.31872010620911, 64.7319935291756 74.03603724920582)"
24,31,345.4320318045999,47.037915398634226,"LINESTRING (69.50643988535958 60.891776365852714, 60.19100210177017 67.5048664971577)"
44,5,146.18759691937265,21.638254761341187,"LINESTRING (40.711528692876534 73.2150356960402, 37.96668658619544 80.43639609553463)"
40,31,67.5729680954883,28.270892559721265,"LINESTRING (33.170631504857525 79.23641795596609, 38.76580700061814 71.52117647437403)"
28,3,198.04943202148942,22.83902196246826,"LINESTRING (53.946597197993626 79.56101936725204, 53.36790625186991 73.20316214368371)"
14,10,393.53131515256484,26.312343060659998,"LINESTRING (49.08670202902077 65.37372967645764, 53.92044091359408 69.35064673967574)"
44,16,501.9250822135333,21.213874984363933,"LINESTRING (44.153002615818835 56.5406932248226, 47.054085971205424 54.97477191588823)"
0,37,218.79267507473,35.46879441128214,"LINESTRING (27.936572667519822 77.01716903709158, 31.76100981971291 80.6808461660012)"
24,23,118.4450983422438,17.60997228914961,"LINESTRING (69.35503255470044 65.88985035965243, 75.65612112274958 65.85166542987254)"
6,4,257.28745325719524,13.908914397888307,"LINESTRING (24.030523994942605 62.157442640830666, 23.979821874540416 66.56149427347658)"
8,33,317.9723692435095,23.34006939154835,"LINESTRING (26.39472380772046 54.20055615981347, 21.66839986041279 49.53052402723112)"
23,5,363.34823719411247,20.4916499633162,"LINESTRING (63.93107470754374 57.521919816847934, 66.5930359746927 57.40739681961336)"
0,21,542.6151257442447,14.082395099673336,"LINESTRING (54.39766269076404 75.14320889534888, 52.48529272174452 80.56143643663428)"
43,10,322.9232641355241,26.131865104292,"LINESTRING (45.32216357304124 60.61614129683748, 54.494707119305644 54.30355971041675)"
7,47,487.435190074059,10.254577384768087,"LINESTRING (25.420217634656474 73.12957776606436, 16.785211741738305 79.87115758012494)"
23,15,243.49230209974382,50.494206745960426,"LINESTRING (46.231603781434615 77.46541031875742, 50.66226100387273 79.67350365891657)"
10,32,306.76897258885094,12.244262308949509,"LINESTRING (76.95840782346593 61.89948119156163, 86.0401465542586 54.59950673998576)"
16,8,228.52706633236144,22.2962782238425,"LINESTRING (49.02529651594477 58.097336671765845, 49.82215209410863 51.337614229597534)"
7,5,218.49457716143434,25.179495317624973,"LINESTRING (70.4917796186026 75.39223547943672, 79.59650587307219 68.48567829710144)"
34,15,266.46798160432576,49.98272663474461,"LINESTRING (57.399953054299445 64.22711926101108, 54.28762769518411 61.25792248369546)"
34,28,264.48166927601255,9.420796513863777,"LINESTRING (44.76761303640514 71.14776649066859, 46.73333420176823 70.34139674589122)"
32,2,227.24963023492688,31.659961519459017,"LINESTRING (24.556004622177326 52.33296032236871, 14.60279243469289 61.68694808651044)"
4,19,233.5512594082181,42.29168051017623,"LINESTRING (20.315229113503094 53.09281238041235, 16.60716024969131 59.24141741674757)"
41,35,423.10207202451863,26.293752867908797,"LINESTRING (77.72592714584707 73.70040676375568, 81.53713179475987 74.12642011202706)"
38,18,540.1359429847271,16.078158201830455,"LINESTRING (25.202312711731018 78.74512379011792, 30.37016099064465 81.52411149680316)"
40,25,239.40646397868403,28.690150783461004,"LINESTRING (65.54215073233098 71.72309987819416, 68.28678232812072 81.33463588179393)"
27,2,259.4447231129011,48.11101398350382,"LINESTRING (74.2018287581615 69.39994757351491, 78.0653329873 60.43186370668911)"
6,18,357.2118413769928,22.6587065176121,"LINESTRING (60.19504787300235 51.32496313130301, 61.96032301240098 61.31203312261971)"
8,19,663.8033505504004,47.031130873303795,"LINESTRING (53.34839488623078 64.19630354244, 49.60549201634253 56.606755118169296)"
7,31,306.49233644795817,33.04508682738482,"LINESTRING (63.8614202874969 55.777970833568915, 56.167060712442584 54.21322402817917)"
11,6,408.804035518685,44.612033515127386,"LINESTRING (67.72051027754584 72.3519364436066, 58.81816257047534 71.45481014432973)"
33,40,474.6545052127962,32.57017591335705,"LINESTRING (51.34607456427014 69.33639951877467, 54.349421573134705 66.63034450792078)"
32,32,336.42165523506014,24.219540779898296,"LINESTRING (53.64063164021084 64.4318565153226, 61.340598770676465 65.0371591680206)"
47,39,403.4608056039605,49.43843690849925,"LINESTRING (46.4619297048897 62.13456349045552, 47.910484893559016 68.21410307847347)"
22,38,366.7961401031156,32.648000895004394,"LINESTRING (52.304089422847255 69.84965525241624, 57.06120476097776 70.25301744999088)"
23,17,415.69950916712196,31.94953025141607,"LINESTRING (45.60902339929186 76.29996133587349, 43.9591450798497 75.53881834738525)"
36,39,177.68386829067177,39.564555083698934,"LINESTRING (79.42047880050663 50.007125707276536, 73.12993699204108 47.68640350567105)"
34,0,320.3246899332713,40.949442025125755,"LINESTRING (75.95539456551518 52.10089117242413, 66.14510323808514 43.154567891968696)"
43,10,352.21511886270656,39.62751613362944,"LINESTRING (25.31260463681709 51.12790319618782, 24.908231173947183 52.74304734073438)"
39,27,350.58445988716016,13.929446001579649,"LINESTRING (36.301218264140246 61.94862151926907, 28.13520496636885 58.676030795837505)"
21,24,427.73374070968356,22.403936196195072,"LINESTRING (51.35115149807139 71.96815421553936, 41.41807873893097 71.31436954629241)"
26,49,348.26212552097485,22.17477711385724,"LINESTRING (37.82017258729293 75.58465465075705, 42.13123889197777 77.36682534017494)"
34,22,164.953923386535,20.719164825376403,"LINESTRING (36.63593874180641 77.31017306172603, 27.537952286212878 69.49952503530834)"
0,30,364.8935002210125,19.614270573761402,"LINESTRING (43.497808432421365 53.73312671890569, 52.62612238360987 59.692913161773355)"
34,29,195.109550700852,22.002612108184966,"LINESTRING (35.53895909610882 67.65662686919737, 45.18556939771045 75.34060643182742)"
36,41,216.26359684194938,33.96300775559863,"LINESTRING (56.04790678653188 77.11171901525812, 65.83160498279906 81.9787754731306)"
46,34,248.60708943883907,35.845135138044526,"LINESTRING (23.89918456897364 62.04740709276462, 30.65569927463855 56.658791008865)"
